,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
33,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,"The query \""ค่าใช้จ่ายอื่น\"" matches directly with item_in_taxonomy \""ค่าใช้จ่ายอื่น\"" in the taxonomy list. We also confirmed that the fs_category \""กำไรขาดทุน\"" is related to ค่าใช้จ่าย and financial_statement_type \""งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ)\"" matches with \""PL\"".",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[1859500, 1175608, 3150039, 2129596]"
34,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,The query 'ต้นทุนทางการเงิน' is an exact match with item 'ต้นทุนทางการเงิน' in the taxonomy list.  The fs_category of both query and matched taxonomy item is 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[813511, 984867, 1674758, 2009096]"
35,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,The query 'รวมค่าใช้จ่าย' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The fs_category in Taxonomy list is 'กำไรขาดทุน' which is not related to the input metadata fs_category 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[27069107, 26365219, 51109665, 51580481]"
36,กำไรจากการลงทุนสุทธิ,409993,รายได้จากการลงทุนสุทธิ,"The query 'กำไรจากการลงทุนสุทธิ' is related to investment income. 
Searching through the provided taxonomy list, the most relevant 'item_in_taxonomy' is 'รายได้จากการลงทุนสุทธิ'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),กำไรจากการลงทุนสุทธิ,"[54748347, 51464195, 109492427, 98160787]"
37,รายการกำไร (ขาดทุน) จากการเปลี่ยนแปลง ในมูลค่ายุติธรรมของเงินลงทุน,439701,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน,The closest match from the taxonomy list is 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน' with SET Code '439701' because the fs_category is a match with the input metadata. ,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,"[8016663, -26410337, 74558544, -60723071]"
38,รวมรายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,439701,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The input name contains the exact match with item_in_taxonomy in the taxonomy list. Thus, the SET Code and Item in Taxonomy are from the same item that contains the matched item_in_taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,"[8016663, -26410337, 74558544, -60723071]"
39,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,409991,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,The query 'การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน' is an exact match with 'item_in_taxonomy' in the Taxonomy list.  The 'financial_statement_type' from INPUT METADATA matches the Taxonomy list. The 'fs_category' from INPUT METADATA is 'การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน' which is related to the 'item_in_taxonomy'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,"[62765010, 25053858, 184050971, 37437716]"
40,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด,560090,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,"The query mentions 'การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด' which matches the meaning of taxonomy 'การเพิ่มขึ้นหรือลดลง ในสินทรัพย์สุทธิจากการดำเนินงาน บางครั้งใช้ขื่อว่า การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด '.  Therefore, the selected SET Code is 560090 and Item in Taxonomy is 'การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน'.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[184050971, 37437716]"
41,ค่าตัดจำหน่ายส่วนลดรับจากเงินลงทุน,560330,การจำหน่ายเงินลงทุน,"The query mentions ""ค่าตัดจำหน่ายส่วนลดรับจากเงินลงทุน"" which implies the disposal of investments. Therefore, the closest match in the provided taxonomy list is  ""การจำหน่ายเงินลงทุน"" under the ""กิจกรรมดำเนินงาน"" category.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-1493486, 0]"
42,ขาดทุนจากการจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน,560050,การจำหน่ายเงินลงทุน เงินลงทุนในอสังหาริมทรัพย์,"The input mentions ""ขาดทุนจากการจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน"" which implies a disposal of investment property. Considering the input financial statement type is ""งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ)"", the closest match from the taxonomy list is ""การจำหน่ายเงินลงทุน เงินลงทุนในอสังหาริมทรัพย์"" with set code 560050. ",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[83821, 123063]"
43,กำไร) ขาดทุนสุทธิที่ยังไม่เกิดขึ้นจากการเปลี่ยนเปลง ในมูลค่ายุติธรรมของเงินลงทุน,null,null,"There is no item in the taxonomy that matches the query. Therefore, the values for 'set_code' and 'item_in_taxonomy' are returned as null.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-74558544, 60723071]"
44,กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,565000,รายการปรับปรุงอื่น ๆ,"The provided taxonomy list does not have an item that explicitly matches the input query. Therefore, we will use the most general item, which is often used for items not found in taxonomy. ",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[0, -1914835]"
45,การซื้อเงินลงทุน,560440,การซื้อเงินลงทุน,"Taxonomy list item with item_in_taxonomy 'การซื้อเงินลงทุน' was selected because this is the item that is related to the query, after considering input metadata.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-281987015, -11901964]"
46,การขายเงินลงทุน,560031,การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์,"The input name 'การขายเงินลงทุน' is similar to the meaning_of_taxonomy 'บางครั้งใช้ขื่อว่า เงินสดรับจากการขายเงินลงทุนในหลักทรัพย์' in the Taxonomy list. Thus, the set_code '560031' and item_in_taxonomy 'การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์' are selected.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[7000, 1869]"
47,ลูกหนี้ค่าเช่าลดลง,565800,ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง,"The query mentions 'ลูกหนี้ค่าเช่าลดลง' which is similar to the item 'ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง' in the taxonomy list. This item's meaning in the taxonomy list also mentions  'ลูกหนี้ค่าเช่า(เพิ่มขึ้น)ลดลง'. Therefore, it's highly likely to be the correct match.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[5399808, 19398994]"
48,รายได้ค้างรับเพิ่มขึ้น,568901,รายได้รอการรับรู้ เพิ่มขึ้น (ลดลง),"The input name 'รายได้ค้างรับเพิ่มขึ้น' is similar to the meaning in the Taxonomy list item 'รายได้รอการรับรู้ เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า รายได้ค้างรับ(เพิ่มขึ้น)ลดลง '. Thus, the model selects this item.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-88239, -284795]"
49,ลูกหนี้อื่นเพิ่มขึ้น,565800,ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง,"The query mentions an increase in other receivables, which aligns with the description of '(Increase) Decrease In Trade And Other Receivables'. Therefore, the most relevant item from the taxonomy is 'ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง' with SET Code '565800'.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-811423, -75765]"
50,ค่าใช้จ่ายรอการตัดบัญชีลดลง,568900,ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง),The query mentions 'ค่าใช้จ่ายรอการตัดบัญชีลดลง' which closely translates to decrease in accrued expenses. The most relevant item from the taxonomy list is 'ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง)' which aligns with the query. ,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[103568, 64656]"
51,สินทรัพย์อื่นเพิ่มขึ้น,566600,สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง,The INPUT 'สินทรัพย์อื่นเพิ่มขึ้น' matches the meaning of 'สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง' in the Taxonomy list.  The financial_statement_type งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) is equivalent to CF.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-2547852, -2679449]"
52,เจ้าหนี้อื่นเพิ่มขึ้น,568300,หนี้สินอื่น เพิ่มขึ้น (ลดลง),"The input name 'เจ้าหนี้อื่นเพิ่มขึ้น' closely corresponds to the item 'หนี้สินอื่น เพิ่มขึ้น (ลดลง)' in the taxonomy list. Considering the input metadata specifies 'fs_category' as null, we prioritize 'item_in_taxonomy' for matching. Therefore, 'set_code' '568300' and 'item_in_taxonomy' 'หนี้สินอื่น เพิ่มขึ้น (ลดลง)' are selected.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[4247439, 8848027]"
53,เงินมัดจำรับจากลูกค้าเพิ่มขึ้น (ลดลง),568902,เงินมัดจำ เพิ่มขึ้น (ลดลง),The meaning_of_taxonomy: 'เงินมัดจำ เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า เงินมัดจำรับจากลูกค้าเพิ่มขึ้น(ลดลง) ' indicates that this item's name in financial reports can also appear as เงินมัดจำรับจากลูกค้าเพิ่มขึ้น (ลดลง).,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-42819, 2619570]"
54,ภาษีเงินได้หัก ณ ที่จ่ายค้างจ่ายเพิ่มขึ้น,568800,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),ภาษีเงินได้หัก ณ ที่จ่ายค้างจ่าย Is found in the Taxonomy list with financial_statement_type is CF. ,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[530522, 2763320]"
55,หนี้สินอื่นเพิ่มขึ้น (ลดลง),568300,หนี้สินอื่น เพิ่มขึ้น (ลดลง),The query 'หนี้สินอื่นเพิ่มขึ้น (ลดลง)' matches exactly with item_in_taxonomy 'หนี้สินอื่น เพิ่มขึ้น (ลดลง)' in the Taxonomy list. And the financial statement type is 'CF' which is the same as the input metadata 'financial_statement_type'.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-169124, 460775]"
56,ต้นทุนทางการเงิน,564800,ต้นทุนทางการเงิน,The input item name is ต้นทุนทางการเงิน and financial_statement_type is งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) so the fs_category  is null.  The closest matched item from the Taxonomy is ต้นทุนทางการเงิน with set code 564800,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[1674758, 2009096]"
57,รายได้ดอกเบี้ย,564720,เงินปันผลและดอกเบี้ยรับ รายได้ดอกเบี้ย,The input 'รายได้ดอกเบี้ย' matches the meaning_of_taxonomy field 'บางครั้งใช้ขื่อว่า ดอกเบี้ยรับ ' in the Taxonomy list. And the financial_statement_type of input and selected Taxonomy item are both 'CF'.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-791580, -782738]"
58,ดอกเบี้ยรับ,564720,เงินปันผลและดอกเบี้ยรับ รายได้ดอกเบี้ย,The query 'ดอกเบี้ยรับ' appears in the meaning_of_taxonomy of the selected item and the financial_statement_type is 'CF' which matches the input metadata.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[810750, 778208]"
59,เงินสดสุทธิได้มา (ใช้ไป) จากกิจกรรมดำเนินงาน,569999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,The query 'เงินสดสุทธิได้มา (ใช้ไป) จากกิจกรรมดำเนินงาน' is an exact match to the item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน' in the provided taxonomy list.  The fs_category 'กิจกรรมดำเนินงาน' also aligns with the input metadata.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-165581445, 117588819]"
60,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,"From the Taxonomy list, found item เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า with set_code 530500. Reasoning: Exact match.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-4563786, -3861244]"
61,เงินสดจ่ายดอกเบี้ย,539600,จ่ายดอกเบี้ย,"The input query 'เงินสดจ่ายดอกเบี้ย' matches the meaning_of_taxonomy field 'เงินสดจ่ายดอกเบี้ย' in the Taxonomy list. Thus, the correct SET Code is 539600 and Item in Taxonomy is 'จ่ายดอกเบี้ย'.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-1674758, -2009096]"
62,จ่ายเงินปันผล,539800,การแบ่งปันส่วนทุนให้ผู้ถือหน่วยลงทุน,"The input 'จ่ายเงินปันผล' matches the meaning_of_taxonomy 'บางครั้งใช้ขื่อว่า จ่ายเงินปันผล ' in the Taxonomy list. Also, the financial statement type is 'งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ)' which matches the 'financial_statement_type' of 'CF' in the Taxonomy list.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-93885000, -41910000]"
63,จ่ายคืนทุน,569800,การแบ่งปันส่วนทุนให้ผู้ถือหน่วยลงทุน,"The INPUT 'จ่ายคืนทุน' is related to the distribution of income to unitholders, and the INPUT METADATA financial_statement_type 'งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ)' corresponds to 'CF'. Thus, the most relevant item in the Taxonomy list is 'การแบ่งปันส่วนทุนให้ผู้ถือหน่วยลงทุน' with SET Code '569800'.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[0, -33000000]"
64,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,"The input name 'เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน' is a close match to the item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน' in the taxonomy list, under the 'กิจกรรมจัดหาเงิน' (Financing Activities) category in the cash flow statement. ",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-100123544, -80780340]"
65,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น (ลดลง) สุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,"The query matches item_in_taxonomy in the Taxonomy list, and financial_statement_type also matched the input metadata.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[-265704989, 36808479]"
66,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query 'เงินสดและรายการเทียบเท่าเงินสดต้นงวด' is matched with item_in_taxonomy 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด' in the taxonomy list.  The value of fs_category in the correct Taxonomy list item is 'เงินสดและรายการเทียบเท่า', which is related to .",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[387726396, 336396808]"
67,เงินสดและรายการเทียบเท่าเงินสดสิ้นงวด,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,"The query 'เงินสดและรายการเทียบเท่าเงินสดสิ้นงวด' is very similar to the item 'เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด' in the taxonomy list, and the fs_category field is related to null.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ),,"[122021407, 373205287]"
68,**(กำไร) ขาดทุนสุทธิที่ยังไม่เกิดขึ้นจากการเปลี่ยนเปลงในมูลค่ายุติธรรมของเงินลงทุน**,null,null,Not able to find the item in taxonomy from the provided context.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),,"[-74558544, 60723071]"
