account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,110100,"['5,972,375', '1,248,602']"
เงินฝากธนาคารสำหรับเงินรับล่วงหน้าจากผู้ถือบัตร,เงินฝากธนาคารสำหรับเงินรับล่วงหน้าจากผู้ถือบัตร,110300,"['551,879', '-']"
ลูกหนี้การค้าและลูกหนี้อื่น,ลูกหนี้การค้าและลูกหนี้อื่น,112000,"['1,012,526', '235,811']"
สินค้าคงเหลือ,สินค้าคงเหลือ,112900,"['394,532', '-']"
ลูกหนี้จากการขายที่ดิน,ลูกหนี้จากการขายที่ดิน,112000,"['1,289,266', '1,289,266']"
ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ,ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ,112110,"['48,624', '-']"
ลูกหนี้ที่จะถึงกำหนดชำระในอนาคตภายใต้สัญญากับหน่วยงานของรัฐ,ลูกหนี้ที่จะถึงกำหนดชำระในอนาคตภายใต้สัญญากับหน่วยงานของรัฐ,112110,"['18,497', '-']"
ลูกหนี้ภายใต้สัญญาซื้อขายพร้อมติดตั้งระบบเดินรถ,ลูกหนี้ภายใต้สัญญาซื้อขายพร้อมติดตั้งระบบเดินรถ,112000,"['126,606', '-']"
รายได้ค้างรับ,รายได้ค้างรับ,113200,"['181,536', '-']"
เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน,เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน,112320,"['3,000', '-']"
เงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกันที่ถึงกำหนดรับชำระภายในหนึ่งปี,เงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกันที่ถึงกำหนดรับชำระภายในหนึ่งปี,112420,"['7,391', '3,806,027']"
ต้นทุนการพัฒนาอสังหาริมทรัพย์,ต้นทุนการพัฒนาอสังหาริมทรัพย์,112930,"['601,552', '601,552']"
ค่าใช้จ่ายจ่ายล่วงหน้า,ค่าใช้จ่ายจ่ายล่วงหน้า,119910,"['260,691', '17,330']"
สินทรัพย์ทางการเงินหมุนเวียนอื่น,สินทรัพย์ทางการเงินหมุนเวียนอื่น,111600,"['4,324,786', '1,741,159']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,119990,"['594,288', '34,136']"
สินทรัพย์ที่จัดประเภทเป็นสินทรัพย์ที่ถือไว้เพื่อขาย,สินทรัพย์ที่จัดประเภทเป็นสินทรัพย์ที่ถือไว้เพื่อขาย,114700,"['1,916,920', '-']"
รวมสินทรัพย์หมุนเวียน,รวมสินทรัพย์หมุนเวียน,119999,"['17,304,469', '8,973,883']"
เงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกัน-สุทธิจากส่วนที่ถึงกำหนดรับชำระภายในหนึ่งปี,เงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกัน-สุทธิจากส่วนที่ถึงกำหนดรับชำระภายในหนึ่งปี,122420,"['192,984', '2,202,900']"
ลูกหนี้จากการขายที่ดิน,ลูกหนี้จากการขายที่ดิน,122000,"['970,039', '970,039']"
เงินลงทุนในบริษัทย่อย,เงินลงทุนในบริษัทย่อย,122710,"['-', '67,081,314']"
เงินลงทุนในการร่วมค้า,เงินลงทุนในการร่วมค้า,122630,"['1,253,280', '843,565']"
เงินลงทุนในบริษัทร่วม,เงินลงทุนในบริษัทร่วม,122620,"['38,114,051', '39,032,032']"
ต้นทุนโครงการรถไฟฟ้า,ต้นทุนโครงการรถไฟฟ้า,124110,"['48,092,710', '-']"
ต้นทุนโครงการ-โฆษณา,ต้นทุนโครงการ-โฆษณา,124110,"['1,771,407', '-']"
อะไหล่เปลี่ยนแทน,อะไหล่เปลี่ยนแทน,123800,"['289,962', '-']"
อสังหาริมทรัพย์เพื่อการลงทุน,อสังหาริมทรัพย์เพื่อการลงทุน,123700,"['8,625,669', '160,464']"
ที่ดินอาคารและอุปกรณ์,ที่ดินอาคารและอุปกรณ์,123800,"['4,788,057', '3,347,624']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,123900,"['809,270', '132,950']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,124190,"['875,403', '12,852']"
เงินจ่ายล่วงหน้าแก่ผู้รับเหมาและเพื่อซื้อสินทรัพย์,เงินจ่ายล่วงหน้าแก่ผู้รับเหมาและเพื่อซื้อสินทรัพย์,129920,"['1,958,699', '312,329']"
ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ,ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ,122110,"['14,240,905', '-']"
ลูกหนี้ที่จะถึงกำหนดชำระในอนาคตภายใต้สัญญากับหน่วยงานของรัฐ,ลูกหนี้ที่จะถึงกำหนดชำระในอนาคตภายใต้สัญญากับหน่วยงานของรัฐ,122110,"['46,492,268', '-']"
ลูกหนี้ภายใต้สัญญาซื้อขายพร้อมติดตั้งระบบการเดินรถ,ลูกหนี้ภายใต้สัญญาซื้อขายพร้อมติดตั้งระบบการเดินรถ,122000,"['20,803,309', '-']"
ค่าความนิยม,ค่าความนิยม,124200,"['236,287', '-']"
ค่าใช้จ่ายจ่ายล่วงหน้า,ค่าใช้จ่ายจ่ายล่วงหน้า,129910,"['606,313', '-']"
ภาษีเงินได้หักณที่จ่าย,ภาษีเงินได้หักณที่จ่าย,124500,"['331,492', '145,323']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,"['151,468', '-']"
สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,121600,"['19,224,935', '12,882,571']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,129990,"['1,714,458', '23,214']"
รวมสินทรัพย์ไม่หมุนเวียน,รวมสินทรัพย์ไม่หมุนเวียน,129999,"['211,542,966', '127,147,177']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['228,847,435', '136,121,060']"
เงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินกู้ยืมระยะสั้นจากสถาบันการเงิน,210500,"['1,970,000', '500,000']"
เจ้าหนี้ตั๋วแลกเงิน,เจ้าหนี้ตั๋วแลกเงิน,211700,"['14,422,970', '14,422,970']"
เจ้าหนี้การค้าและเจ้าหนี้อื่น,เจ้าหนี้การค้าและเจ้าหนี้อื่น,211100,"['6,136,114', '734,947']"
เงินรับล่วงหน้าจากผู้ถือบัตร,เงินรับล่วงหน้าจากผู้ถือบัตร,212320,"['453,630', '-']"
เงินรับล่วงหน้าและรายได้รับล่วงหน้า,เงินรับล่วงหน้าและรายได้รับล่วงหน้า,212320,"['482,026', '-']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,213000,"['571,787', '-']"
เงินกู้ยืมระยะสั้นจากกิจการที่เกี่ยวข้องกัน,เงินกู้ยืมระยะสั้นจากกิจการที่เกี่ยวข้องกัน,211720,"['974,000', '993,625']"
ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,ส่วนของเงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,211890,"['1,198,276', '-']"
ส่วนของหุ้นกู้ระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,ส่วนของหุ้นกู้ระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,211830,"['13,694,121', '1,299,662']"
ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,"['208,371', '67,068']"
ประมาณการหนี้สินระยะสั้น,ประมาณการหนี้สินระยะสั้น,212800,"['13,309', '-']"
หนี้สินทางการเงินหมุนเวียนอื่น,หนี้สินทางการเงินหมุนเวียนอื่น,212290,"['252,479', '192,179']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,219900,"['461,858', '20,266']"
รวมหนี้สินหมุนเวียน,รวมหนี้สินหมุนเวียน,219999,"['40,838,941', '18,230,717']"
รายได้รับล่วงหน้า,รายได้รับล่วงหน้า,222320,"['511,539', '']"
เงินกู้ยืมระยะยาวจากกิจการที่เกี่ยวข้องกัน,เงินกู้ยืมระยะยาวจากกิจการที่เกี่ยวข้องกัน,221820,"['14,000', '-']"
เงินกู้ยืมระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,เงินกู้ยืมระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,221890,"['49,887,583', '-']"
หุ้นกู้ระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,หุ้นกู้ระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,221830,"['47,808,112', '43,709,414']"
หนี้สินตามสัญญาเช่า-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,หนี้สินตามสัญญาเช่า-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,222400,"['885,284', '265,209']"
เจ้าหนี้เงินประกันผลงาน,เจ้าหนี้เงินประกันผลงาน,222220,"['365,611', '2,365']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,222700,"['1,772,898', '144,473']"
ประมาณการหนี้สินระยะยาว,ประมาณการหนี้สินระยะยาว,222800,"['1,322,233', '-']"
หนี้สินภาษีเงินได้รอการตัดบัญชี,หนี้สินภาษีเงินได้รอการตัดบัญชี,223200,"['2,934,695', '750,136']"
หนี้สินทางการเงินไม่หมุนเวียนอื่น,หนี้สินทางการเงินไม่หมุนเวียนอื่น,222290,"['3,894,870', '-']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,229900,"['1,798,787', '3,561']"
รวมหนี้สินไม่หมุนเวียน,รวมหนี้สินไม่หมุนเวียน,229999,"['111,195,612', '44,875,158']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['152,034,553', '63,105,875']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_three}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),หุ้นสามัญจดทะเบียน,310120,"['73,873,396', '73,873,396']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_three}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),หุ้นสามัญชำระแล้ว,310220,"['52,652,728', '52,652,728']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['10,383,130', '10,383,130']"
ส่วนเกินทุนจากการแปลงสภาพหุ้นกู้,ส่วนเกินทุนจากการแปลงสภาพหุ้นกู้,319919,"['1,356,597', '1,356,597']"
ส่วนทุนจากการใช้สิทธิตามใบสำคัญแสดงสิทธิที่จะซื้อหุ้นสามัญ,ส่วนทุนจากการใช้สิทธิตามใบสำคัญแสดงสิทธิที่จะซื้อหุ้นสามัญ,310300,"['10,567', '10,567']"
ส่วนต่ำกว่าทุนจากการรวมธุรกิจภายใต้การควบคุมเดียวกัน,ส่วนต่ำกว่าทุนจากการรวมธุรกิจภายใต้การควบคุมเดียวกัน,319916,"['(3,371,978)', '(3,464,772)']"
ส่วนเกินทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,ส่วนเกินทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,319921,"['6,863,098', '-']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,"['3,103,519', '3,103,519']"
กำไรสะสมก่อนหักรายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,กำไรสะสมก่อนหักรายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,310620,"['2,270,480', '6,667,346']"
รายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,รายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,310620,"['(13,154,564)', '-']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319990,"['(444,338)', '2,306,070']"
ส่วนของผู้ถือหุ้นของบริษัทฯ,ส่วนของผู้ถือหุ้นของบริษัทฯ,319999,"['59,669,239', '73,015,185']"
ส่วนของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,320130,"['17,143,643', '-']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,"['76,812,882', '73,015,185']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,"['228,847,435', '136,121,060']"
รายได้จากการบริการและการขาย,รายได้จากการขายและให้บริการ,410101,"['2,519,528', '22,253']"
รายได้จากการให้บริการรับเหมา,รายได้จากการให้บริการ,410103,"['2,998,733', '-']"
รายได้จากการให้เช่า,รายได้จากการให้เช่า,410106,"['71,037', '3,563']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,"['79,553', '2,334,051']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['896,808', '81,189']"
กำไรจากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม,กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,439740,"['15,548', '56,463']"
กำไรจากตราสารทางการเงิน,กำไรจากตราสารทางการเงิน,439720,"['243,571', '197,985']"
อื่นๆ,อื่นๆ,410200,"['38,610', '22,035']"
ต้นทุนการบริการและการขาย,ต้นทุน,420400,"['1,529,690', '74,609']"
ต้นทุนการให้บริการรับเหมา,ต้นทุนการให้บริการ,420420,"['2,703,264', '-']"
ค่าใช้จ่ายในการขาย,ค่าใช้จ่ายในการขาย,422110,"['119,456', '105']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,"['501,162', '286,224']"
ส่วนแบ่งขาดทุนจากเงินลงทุนในการร่วมค้า,ส่วนแบ่งขาดทุนจากเงินลงทุนในการร่วมค้า,431100,"['(10,216)', '-']"
ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,431100,"['(226,136)', '-']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['(837,683)', '(423,643)']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['(335,769)', '(24,518)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,"['600,012', '1,908,440']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศของบริษัทร่วม,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศของบริษัทร่วม,440500,"['49,491', '-']"
กำไรจากการป้องกันความเสี่ยงในกระแสเงินสด-สุทธิจากภาษีเงินได้,กำไรจากการป้องกันความเสี่ยงในกระแสเงินสด-สุทธิจากภาษีเงินได้,440200,"['793,616', '-']"
ขาดทุนจากการป้องกันความเสี่ยงของเงินลงทุนสุทธิในหน่วยงานต่างประเทศ-สุทธิจากภาษีเงินได้,ขาดทุนจากการป้องกันความเสี่ยงของเงินลงทุนสุทธิในหน่วยงานต่างประเทศ-สุทธิจากภาษีเงินได้,440300,"['(6,659)', '-']"
การเปลี่ยนแปลงสุทธิในต้นทุนป้องกันความเสี่ยง-สุทธิจากภาษีเงินได้,การเปลี่ยนแปลงสุทธิในต้นทุนป้องกันความเสี่ยง-สุทธิจากภาษีเงินได้,440200,"['71', '-']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น-สุทธิจากภาษีเงินได้,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,"['(6,479)', '-']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น-สุทธิจากภาษีเงินได้,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,"['(56,248)', '8,737']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นของบริษัทร่วม,ส่วนแบ่งกำไร (ขาดทุน) เบ็ดเสร็จอื่นในบริษัทย่อย บริษัทร่วม และการร่วมค้า (ภายใต้วิธีส่วนได้เสีย) สำหรับรายการที่ไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,450500,"['1,242', '-']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,409999,"['1,375,046', '1,917,177']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,460100,"['576,039', '1,908,440']"
ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,460200,"['23,973', '']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,470100,"['1,200,280', '1,917,177']"
ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,470200,"['174,766', '']"
กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),480100,"['0.044', '0.145']"
กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,กำไร (ขาดทุน) ต่อหุ้นปรับลด (บาท/หุ้น),480200,"['0.044', '0.145']"
รายได้จากการบริการและการขาย,รายได้จากการบริการและการขาย,410101,"['4,723,932', '55,872']"
รายได้จากการให้บริการรับเหมา,รายได้จากการให้บริการรับเหมา,410103,"['8,549,203', '-']"
รายได้จากการให้เช่า,รายได้จากการให้เช่า,410106,"['157,749', '6,839']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,"['181,887', '2,421,445']"
